h3_address,rolling_30d_mean_norm,rolling_7d_mean_norm,tile_crime_density_percentile,tile_momentum,neighbor_lag_1d_norm,lag_1d
882664cdcbfffff,1.8310732519511446,0.6036505226212564,0.94049008168028,0.7409370294236006,0.0,0.0
882664cdcdfffff,2.394480406397651,3.018252613106282,0.8798133022170361,1.2529707427608443,12.676660975046383,0.0
882664cdd1fffff,0.845110731669759,0.0,0.5822637106184364,0.7633419591241429,8.45110731669759,0.0
882664cdd3fffff,0.7042589430581326,0.6036505226212564,0.6126021003500584,0.7882621491290195,0.0,0.0
882664cdd5fffff,0.9859625202813854,2.4146020904850256,0.7537922987164527,1.1831153712934983,0.0,0.3333333333333333
882664cdd7fffff,0.563407154446506,0.0,0.6359393232205367,0.5777050982777545,4.225553658348795,0.0
882664cdd9fffff,1.690221463339518,0.6036505226212564,0.7782963827304551,1.0693948243905043,4.225553658348795,0.3333333333333333
882664cddbfffff,1.8310732519511446,1.8109515678637695,0.8273045507584597,0.8636633244209083,8.45110731669759,0.0
882664cdddfffff,1.2676660975046385,2.4146020904850256,0.852975495915986,1.0276792668645065,12.676660975046383,0.0
882664cde1fffff,0.845110731669759,0.0,0.5017502917152858,0.5692065128784513,0.0,0.0
882664cde3fffff,0.281703577223253,0.6036505226212564,0.41773628938156354,1.0012527900205677,0.0,0.0
882664cde5fffff,0.1408517886116265,0.0,0.26721120186697783,0.1864409126010941,0.0,0.0
882664cde7fffff,0.281703577223253,0.0,0.4457409568261377,0.5249508589373018,0.0,0.0
882664cde9fffff,0.281703577223253,0.0,0.4445740956826138,0.6680196335012618,8.45110731669759,0.0
882664cdebfffff,0.9859625202813854,1.8109515678637693,0.6989498249708285,1.2855737422524847,4.225553658348795,0.0
882664cdedfffff,0.4225553658348795,0.6036505226212564,0.441073512252042,0.7962845764233503,8.45110731669759,0.0
882664ce21fffff,0.9859625202813854,1.8109515678637693,0.7351225204200699,1.0276115448430907,4.225553658348795,0.0
882664ce23fffff,0.563407154446506,1.2073010452425128,0.558926487747958,1.2588029472545197,4.225553658348795,0.3333333333333333
